                         29954   0
                    1060632827   0
                       2076725  -1
                             2  -1
                         30240   0
                        111111  -1
                     774301777   0
                             4  -1
                     684530748   0
                       2076729  -1
                    2083160308   0
                       2076727  -1
                       2076731  -1
